age,sex,geo,TIME_PERIOD,OBS_VALUE
Y_LT15,F,AT,1988,653671.0
Y_LT15,F,AT,1989,651438.0
Y_LT15,F,AT,1990,652811.0
Y_LT15,F,AT,1991,657373.0
Y_LT15,F,AT,1992,669112.0
Y_LT15,F,AT,1993,681052.0
Y_LT15,F,AT,1994,688249.0
Y_LT15,F,AT,1995,690768.0
Y_LT15,F,AT,1996,690504.0
Y_LT15,F,AT,1997,686815.0
Y_LT15,F,AT,1998,680058.0
Y_LT15,F,AT,1999,674600.0
Y_LT15,F,AT,2000,668826.0
Y_LT15,F,AT,2001,662856.0
Y_LT15,F,AT,2002,656006.0
Y_LT15,F,AT,2003,652695.0
Y_LT15,F,AT,2004,648366.0
Y_LT15,F,AT,2005,644626.0
Y_LT15,F,AT,2006,639705.0
Y_LT15,F,AT,2007,631450.0
Y_LT15,F,AT,2008,623232.0
Y_LT15,F,AT,2009,615139.0
Y_LT15,F,AT,2010,607365.0
Y_LT15,F,AT,2011,602024.0
Y_LT15,F,AT,2012,596628.0
Y_LT15,F,AT,2013,593832.0
Y_LT15,F,AT,2014,593308.0
Y_LT15,F,AT,2015,596591.0
Y_LT15,F,AT,2016,605652.0
Y_LT15,F,AT,2017,613868.0
Y_LT15,F,AT,2018,618170.0
Y_LT15,F,AT,2019,621120.0
Y_LT15,F,AT,2020,623374.0
Y_LT15,F,AT,2021,624453.0
Y_LT15,F,AT,2022,627211.0
Y_LT15,F,AT,2023,638524.0
Y_LT15,F,AZ,2006,979400.0
Y_LT15,F,AZ,2007,958000.0
Y_LT15,F,AZ,2008,939200.0
Y_LT15,F,AZ,2009,951300.0
Y_LT15,F,AZ,2010,952162.0
Y_LT15,F,AZ,2011,950229.0
Y_LT15,F,AZ,2012,957168.0
Y_LT15,F,AZ,2013,971935.0
Y_LT15,F,AZ,2014,985173.0
Y_LT15,F,AZ,2015,1000430.0
Y_LT15,F,AZ,2016,1016471.0
Y_LT15,F,AZ,2017,1032215.0
Y_LT15,F,AZ,2018,1039269.0
Y_LT15,F,AZ,2019,1041418.0
Y_LT15,F,AZ,2020,1050182.0
Y_LT15,F,AZ,2021,1052218.0
Y_LT15,F,AZ,2022,1047033.0
Y_LT15,F,AZ,2023,1036393.0
Y_LT15,F,BE,1960,1048550.0
Y_LT15,F,BE,1961,1067031.0
Y_LT15,F,BE,1962,1071240.0
Y_LT15,F,BE,1963,1076600.0
Y_LT15,F,BE,1964,1085365.0
Y_LT15,F,BE,1965,1098317.0
Y_LT15,F,BE,1966,1108423.0
Y_LT15,F,BE,1967,1115454.0
Y_LT15,F,BE,1968,1118085.0
Y_LT15,F,BE,1969,1116794.0
Y_LT15,F,BE,1970,1113811.0
Y_LT15,F,BE,1971,1111327.0
Y_LT15,F,BE,1972,1107442.0
Y_LT15,F,BE,1973,1097557.0
Y_LT15,F,BE,1974,1087553.0
Y_LT15,F,BE,1975,1071543.0
Y_LT15,F,BE,1976,1054764.0
Y_LT15,F,BE,1977,1035386.0
Y_LT15,F,BE,1978,1017110.0
Y_LT15,F,BE,1979,997500.0
Y_LT15,F,BE,1980,977856.0
Y_LT15,F,BE,1981,962577.0
Y_LT15,F,BE,1982,950189.0
Y_LT15,F,BE,1983,936268.0
Y_LT15,F,BE,1984,925577.0
Y_LT15,F,BE,1985,909554.0
Y_LT15,F,BE,1986,895716.0
Y_LT15,F,BE,1987,883635.0
Y_LT15,F,BE,1988,879151.0
Y_LT15,F,BE,1989,878063.0
Y_LT15,F,BE,1990,878398.0
Y_LT15,F,BE,1991,883626.0
Y_LT15,F,BE,1992,888432.0
Y_LT15,F,BE,1993,892436.0
Y_LT15,F,BE,1994,893078.0
Y_LT15,F,BE,1995,891455.0
Y_LT15,F,BE,1996,886500.0
Y_LT15,F,BE,1997,884087.0
Y_LT15,F,BE,1998,882294.0
Y_LT15,F,BE,1999,881436.0
Y_LT15,F,BE,2000,881497.0
Y_LT15,F,BE,2001,881872.0
Y_LT15,F,BE,2002,882572.0
Y_LT15,F,BE,2003,881237.0
Y_LT15,F,BE,2004,878838.0
Y_LT15,F,BE,2005,877367.0
Y_LT15,F,BE,2006,877957.0
Y_LT15,F,BE,2007,879051.0
Y_LT15,F,BE,2008,880369.0
Y_LT15,F,BE,2009,887118.0
Y_LT15,F,BE,2010,895783.0
Y_LT15,F,BE,2011,912815.0
Y_LT15,F,BE,2012,919202.0
Y_LT15,F,BE,2013,924605.0
Y_LT15,F,BE,2014,928724.0
Y_LT15,F,BE,2015,933460.0
Y_LT15,F,BE,2016,938384.0
Y_LT15,F,BE,2017,941302.0
Y_LT15,F,BE,2018,944347.0
Y_LT15,F,BE,2019,947182.0
Y_LT15,F,BE,2020,948977.0
Y_LT15,F,BE,2021,945947.0
Y_LT15,F,BE,2022,943867.0
Y_LT15,F,BE,2023,947030.0
Y_LT15,F,BG,1960,1004058.0
Y_LT15,F,BG,1961,1005587.0
Y_LT15,F,BG,1962,998699.0
Y_LT15,F,BG,1963,995394.0
Y_LT15,F,BG,1964,986410.0
Y_LT15,F,BG,1965,977334.0
Y_LT15,F,BG,1966,962283.0
Y_LT15,F,BG,1967,955349.0
Y_LT15,F,BG,1968,946515.0
Y_LT15,F,BG,1969,946362.0
Y_LT15,F,BG,1970,947480.0
Y_LT15,F,BG,1971,943458.0
Y_LT15,F,BG,1972,938898.0
Y_LT15,F,BG,1973,934831.0
Y_LT15,F,BG,1974,936580.0
Y_LT15,F,BG,1975,944771.0
Y_LT15,F,BG,1976,944211.0
Y_LT15,F,BG,1977,949984.0
Y_LT15,F,BG,1978,952816.0
Y_LT15,F,BG,1979,947977.0
Y_LT15,F,BG,1980,952904.0
Y_LT15,F,BG,1981,955100.0
Y_LT15,F,BG,1982,957797.0
Y_LT15,F,BG,1983,960009.0
Y_LT15,F,BG,1984,954140.0
Y_LT15,F,BG,1985,946768.0
Y_LT15,F,BG,1986,938203.0
Y_LT15,F,BG,1987,933123.0
Y_LT15,F,BG,1988,928286.0
Y_LT15,F,BG,1989,919907.0
Y_LT15,F,BG,1990,877109.0
Y_LT15,F,BG,1991,848874.0
Y_LT15,F,BG,1992,819986.0
Y_LT15,F,BG,1993,785595.0
Y_LT15,F,BG,1994,765437.0
Y_LT15,F,BG,1995,743930.0
Y_LT15,F,BG,1996,721560.0
Y_LT15,F,BG,1997,700444.0
Y_LT15,F,BG,1998,675995.0
Y_LT15,F,BG,1999,653059.0
Y_LT15,F,BG,2000,633943.0
Y_LT15,F,BG,2001,617149.0
Y_LT15,F,BG,2002,570975.0
Y_LT15,F,BG,2003,550077.0
Y_LT15,F,BG,2004,530377.0
Y_LT15,F,BG,2005,512426.0
Y_LT15,F,BG,2006,497778.0
Y_LT15,F,BG,2007,487348.0
Y_LT15,F,BG,2008,479580.0
Y_LT15,F,BG,2009,474994.0
Y_LT15,F,BG,2010,474208.0
Y_LT15,F,BG,2011,473564.0
Y_LT15,F,BG,2012,475942.0
Y_LT15,F,BG,2013,481014.0
Y_LT15,F,BG,2014,484219.0
Y_LT15,F,BG,2015,484908.0
Y_LT15,F,BG,2016,484609.0
Y_LT15,F,BG,2017,486110.0
Y_LT15,F,BG,2018,488109.0
Y_LT15,F,BG,2019,488257.0
Y_LT15,F,BG,2020,487108.0
Y_LT15,F,BG,2021,485548.0
Y_LT15,F,BG,2022,482784.0
Y_LT15,F,BG,2023,444499.0
Y_LT15,F,BY,2006,718966.0
Y_LT15,F,BY,2007,702215.0
Y_LT15,F,BY,2008,690979.0
Y_LT15,F,BY,2009,687533.0
Y_LT15,F,BY,2011,686786.0
Y_LT15,F,BY,2012,694745.0
Y_LT15,F,BY,2013,709387.0
Y_LT15,F,BY,2014,723487.0
Y_LT15,F,BY,2015,737659.0
Y_LT15,F,BY,2016,752186.0
Y_LT15,F,BY,2017,766694.0
Y_LT15,F,BY,2018,774352.0
Y_LT15,F,BY,2019,778674.0
Y_LT15,F,CH,1960,625000.0
Y_LT15,F,CH,1961,627269.0
Y_LT15,F,CH,1962,651209.0
Y_LT15,F,CH,1963,668580.0
Y_LT15,F,CH,1964,680499.0
Y_LT15,F,CH,1965,689199.0
Y_LT15,F,CH,1966,696007.0
Y_LT15,F,CH,1967,704374.0
Y_LT15,F,CH,1968,710262.0
Y_LT15,F,CH,1969,714646.0
Y_LT15,F,CH,1970,716721.0
Y_LT15,F,CH,1971,723001.0
Y_LT15,F,CH,1972,721222.0
Y_LT15,F,CH,1973,717386.0
Y_LT15,F,CH,1974,711129.0
Y_LT15,F,CH,1975,702950.0
Y_LT15,F,CH,1976,684927.0
Y_LT15,F,CH,1977,665163.0
Y_LT15,F,CH,1978,648130.0
Y_LT15,F,CH,1979,631285.0
Y_LT15,F,CH,1980,614809.0
Y_LT15,F,CH,1981,602275.0
Y_LT15,F,CH,1982,589876.0
Y_LT15,F,CH,1983,579438.0
Y_LT15,F,CH,1984,568419.0
Y_LT15,F,CH,1985,559712.0
Y_LT15,F,CH,1986,553224.0
Y_LT15,F,CH,1987,549482.0
Y_LT15,F,CH,1988,548319.0
Y_LT15,F,CH,1989,551384.0
Y_LT15,F,CH,1990,555331.0
Y_LT15,F,CH,1991,561772.0
Y_LT15,F,CH,1992,574965.0
Y_LT15,F,CH,1993,586768.0
Y_LT15,F,CH,1994,596103.0
Y_LT15,F,CH,1995,602198.0
Y_LT15,F,CH,1996,606650.0
Y_LT15,F,CH,1997,608316.0
Y_LT15,F,CH,1998,606995.0
Y_LT15,F,CH,1999,606575.0
Y_LT15,F,CH,2000,607008.0
Y_LT15,F,CH,2001,605831.0
Y_LT15,F,CH,2002,596380.0
Y_LT15,F,CH,2003,594600.0
Y_LT15,F,CH,2004,590230.0
Y_LT15,F,CH,2005,585962.0
Y_LT15,F,CH,2006,580008.0
Y_LT15,F,CH,2007,574676.0
Y_LT15,F,CH,2008,571423.0
Y_LT15,F,CH,2009,572723.0
Y_LT15,F,CH,2010,573156.0
Y_LT15,F,CH,2011,579510.0
Y_LT15,F,CH,2012,581235.0
Y_LT15,F,CH,2013,583914.0
Y_LT15,F,CH,2014,589555.0
Y_LT15,F,CH,2015,595666.0
Y_LT15,F,CH,2016,601544.0
Y_LT15,F,CH,2017,610350.0
Y_LT15,F,CH,2018,617294.0
Y_LT15,F,CH,2019,624492.0
Y_LT15,F,CH,2020,629762.0
Y_LT15,F,CH,2021,635032.0
Y_LT15,F,CH,2022,641905.0
Y_LT15,F,CH,2023,645256.0
Y_LT15,F,CY,1961,102069.0
Y_LT15,F,CY,1973,88776.0
Y_LT15,F,CY,1976,61540.0
Y_LT15,F,CY,1982,63489.0
Y_LT15,F,CY,1983,63686.0
Y_LT15,F,CY,1984,65261.0
Y_LT15,F,CY,1985,66570.0
Y_LT15,F,CY,1986,67945.0
Y_LT15,F,CY,1987,69217.0
Y_LT15,F,CY,1988,70357.0
Y_LT15,F,CY,1989,71377.0
Y_LT15,F,CY,1990,72036.0
Y_LT15,F,CY,1991,73334.0
Y_LT15,F,CY,1992,74741.0
Y_LT15,F,CY,1993,76048.0
Y_LT15,F,CY,1994,77230.0
Y_LT15,F,CY,1995,78131.0
Y_LT15,F,CY,1996,78260.0
Y_LT15,F,CY,1997,78386.0
Y_LT15,F,CY,1998,78142.0
Y_LT15,F,CY,1999,77401.0
Y_LT15,F,CY,2000,76529.0
Y_LT15,F,CY,2001,75683.0
Y_LT15,F,CY,2002,73902.0
Y_LT15,F,CY,2003,72820.0
Y_LT15,F,CY,2004,71692.0
Y_LT15,F,CY,2005,71066.0
Y_LT15,F,CY,2006,70122.0
Y_LT15,F,CY,2007,69583.0
Y_LT15,F,CY,2008,68585.0
Y_LT15,F,CY,2009,68332.0
Y_LT15,F,CY,2010,68442.0
Y_LT15,F,CY,2011,68801.0
Y_LT15,F,CY,2012,69345.0
Y_LT15,F,CY,2013,68954.0
Y_LT15,F,CY,2014,67959.0
Y_LT15,F,CY,2015,67773.0
Y_LT15,F,CY,2016,67860.0
Y_LT15,F,CY,2017,67790.0
Y_LT15,F,CY,2018,68598.0
Y_LT15,F,CY,2019,69022.0
Y_LT15,F,CY,2020,69656.0
Y_LT15,F,CY,2021,69802.0
Y_LT15,F,CY,2022,70377.0
Y_LT15,F,CY,2023,71966.0
Y_LT15,F,CZ,1960,1204923.0
Y_LT15,F,CZ,1961,1190438.0
Y_LT15,F,CZ,1962,1163012.0
Y_LT15,F,CZ,1963,1135561.0
Y_LT15,F,CZ,1964,1120304.0
Y_LT15,F,CZ,1965,1111070.0
Y_LT15,F,CZ,1966,1096426.0
Y_LT15,F,CZ,1967,1078419.0
Y_LT15,F,CZ,1968,1060171.0
Y_LT15,F,CZ,1969,1044014.0
Y_LT15,F,CZ,1970,1031685.0
Y_LT15,F,CZ,1971,1014349.0
Y_LT15,F,CZ,1972,1011468.0
Y_LT15,F,CZ,1973,1016767.0
Y_LT15,F,CZ,1974,1035802.0
Y_LT15,F,CZ,1975,1067475.0
Y_LT15,F,CZ,1976,1098482.0
Y_LT15,F,CZ,1977,1125980.0
Y_LT15,F,CZ,1978,1149610.0
Y_LT15,F,CZ,1979,1164962.0
Y_LT15,F,CZ,1980,1174731.0
Y_LT15,F,CZ,1981,1178431.0
Y_LT15,F,CZ,1982,1181248.0
Y_LT15,F,CZ,1983,1184124.0
Y_LT15,F,CZ,1984,1184721.0
Y_LT15,F,CZ,1985,1182879.0
Y_LT15,F,CZ,1986,1177361.0
Y_LT15,F,CZ,1987,1167902.0
Y_LT15,F,CZ,1988,1152770.0
Y_LT15,F,CZ,1989,1130840.0
Y_LT15,F,CZ,1990,1100158.0
Y_LT15,F,CZ,1991,1061956.0
Y_LT15,F,CZ,1992,1034728.0
Y_LT15,F,CZ,1993,1006814.0
Y_LT15,F,CZ,1994,979974.0
Y_LT15,F,CZ,1995,949863.0
Y_LT15,F,CZ,1996,923379.0
Y_LT15,F,CZ,1997,898580.0
Y_LT15,F,CZ,1998,874971.0
Y_LT15,F,CZ,1999,853627.0
Y_LT15,F,CZ,2000,831991.0
Y_LT15,F,CZ,2001,809509.0
Y_LT15,F,CZ,2002,789099.0
Y_LT15,F,CZ,2003,772881.0
Y_LT15,F,CZ,2004,754978.0
Y_LT15,F,CZ,2005,740877.0
Y_LT15,F,CZ,2006,727881.0
Y_LT15,F,CZ,2007,717049.0
Y_LT15,F,CZ,2008,716428.0
Y_LT15,F,CZ,2009,718584.0
Y_LT15,F,CZ,2010,727146.0
Y_LT15,F,CZ,2011,740790.0
Y_LT15,F,CZ,2012,750307.0
Y_LT15,F,CZ,2013,759767.0
Y_LT15,F,CZ,2014,768238.0
Y_LT15,F,CZ,2015,779580.0
Y_LT15,F,CZ,2016,791107.0
Y_LT15,F,CZ,2017,802627.0
Y_LT15,F,CZ,2018,814133.0
Y_LT15,F,CZ,2019,825350.0
Y_LT15,F,CZ,2020,833900.0
Y_LT15,F,CZ,2021,821640.0
Y_LT15,F,CZ,2022,826546.0
Y_LT15,F,CZ,2023,854910.0
Y_LT15,F,DE,1960,5686155.0
Y_LT15,F,DE,1961,5881469.0
Y_LT15,F,DE,1962,6017803.0
Y_LT15,F,DE,1963,6156318.0
Y_LT15,F,DE,1964,6294923.0
Y_LT15,F,DE,1965,6421658.0
Y_LT15,F,DE,1966,6543695.0
Y_LT15,F,DE,1967,6672781.0
Y_LT15,F,DE,1968,6769989.0
Y_LT15,F,DE,1969,6863927.0
Y_LT15,F,DE,1970,6925314.0
Y_LT15,F,DE,1971,6873452.0
Y_LT15,F,DE,1972,6872160.0
Y_LT15,F,DE,1973,6809499.0
Y_LT15,F,DE,1974,6706313.0
Y_LT15,F,DE,1975,6573608.0
Y_LT15,F,DE,1976,6382437.0
Y_LT15,F,DE,1977,6181256.0
Y_LT15,F,DE,1978,5973299.0
Y_LT15,F,DE,1979,5756184.0
Y_LT15,F,DE,1980,5546554.0
Y_LT15,F,DE,1981,5367385.0
Y_LT15,F,DE,1982,5172780.0
Y_LT15,F,DE,1983,4966860.0
Y_LT15,F,DE,1984,4757270.0
Y_LT15,F,DE,1985,4566917.0
Y_LT15,F,DE,1986,4462547.0
Y_LT15,F,DE,1987,4408498.0
Y_LT15,F,DE,1988,4353057.0
Y_LT15,F,DE,1989,4440368.0
Y_LT15,F,DE,1990,4593512.0
Y_LT15,F,DE,1991,6297551.0
Y_LT15,F,DE,1992,6377422.0
Y_LT15,F,DE,1993,6448032.0
Y_LT15,F,DE,1994,6480706.0
Y_LT15,F,DE,1995,6473490.0
Y_LT15,F,DE,1996,6445425.0
Y_LT15,F,DE,1997,6418860.0
Y_LT15,F,DE,1998,6375640.0
Y_LT15,F,DE,1999,6318311.0
Y_LT15,F,DE,2000,6277869.0
Y_LT15,F,DE,2001,6220071.0
Y_LT15,F,DE,2002,6141985.0
Y_LT15,F,DE,2003,6043791.0
Y_LT15,F,DE,2004,5923729.0
Y_LT15,F,DE,2005,5807535.0
Y_LT15,F,DE,2006,5674325.0
Y_LT15,F,DE,2007,5572116.0
Y_LT15,F,DE,2008,5493189.0
Y_LT15,F,DE,2009,5424587.0
Y_LT15,F,DE,2010,5368217.0
Y_LT15,F,DE,2011,5300719.0
Y_LT15,F,DE,2012,5246953.0
Y_LT15,F,DE,2013,5201962.0
Y_LT15,F,DE,2014,5182094.0
Y_LT15,F,DE,2015,5203075.0
Y_LT15,F,DE,2016,5287075.0
Y_LT15,F,DE,2017,5369268.0
Y_LT15,F,DE,2018,5430864.0
Y_LT15,F,DE,2019,5490113.0
Y_LT15,F,DE,2020,5539556.0
Y_LT15,F,DE,2021,5581435.0
Y_LT15,F,DE,2022,5644759.0
Y_LT15,F,DE,2023,5802323.0
Y_LT15,F,DK,1960,566789.0
Y_LT15,F,DK,1961,559501.0
Y_LT15,F,DK,1962,552538.0
Y_LT15,F,DK,1963,548065.0
Y_LT15,F,DK,1964,548058.0
Y_LT15,F,DK,1965,550671.0
Y_LT15,F,DK,1966,554562.0
Y_LT15,F,DK,1967,561337.0
Y_LT15,F,DK,1968,564025.0
Y_LT15,F,DK,1969,562576.0
Y_LT15,F,DK,1970,560903.0
Y_LT15,F,DK,1971,559030.0
Y_LT15,F,DK,1972,559541.0
Y_LT15,F,DK,1973,560786.0
Y_LT15,F,DK,1974,560403.0
Y_LT15,F,DK,1975,559251.0
Y_LT15,F,DK,1976,557250.0
Y_LT15,F,DK,1977,552748.0
Y_LT15,F,DK,1978,546585.0
Y_LT15,F,DK,1979,538016.0
Y_LT15,F,DK,1980,527999.0
Y_LT15,F,DK,1981,515182.0
Y_LT15,F,DK,1982,498632.0
Y_LT15,F,DK,1983,484919.0
Y_LT15,F,DK,1984,474057.0
Y_LT15,F,DK,1985,465113.0
Y_LT15,F,DK,1986,457587.0
Y_LT15,F,DK,1987,449239.0
Y_LT15,F,DK,1988,440583.0
Y_LT15,F,DK,1989,434530.0
Y_LT15,F,DK,1990,430146.0
Y_LT15,F,DK,1991,426351.0
Y_LT15,F,DK,1992,427273.0
Y_LT15,F,DK,1993,430734.0
Y_LT15,F,DK,1994,433914.0
Y_LT15,F,DK,1995,439618.0
Y_LT15,F,DK,1996,448486.0
Y_LT15,F,DK,1997,456577.0
Y_LT15,F,DK,1998,463949.0
Y_LT15,F,DK,1999,471172.0
Y_LT15,F,DK,2000,477783.0
Y_LT15,F,DK,2001,484076.0
Y_LT15,F,DK,2002,489539.0
Y_LT15,F,DK,2003,493449.0
Y_LT15,F,DK,2004,495861.0
Y_LT15,F,DK,2005,496323.0
Y_LT15,F,DK,2006,495494.0
Y_LT15,F,DK,2007,494514.0
Y_LT15,F,DK,2008,492644.0
Y_LT15,F,DK,2009,491672.0
Y_LT15,F,DK,2010,488275.0
Y_LT15,F,DK,2011,485380.0
Y_LT15,F,DK,2012,481321.0
Y_LT15,F,DK,2013,476876.0
Y_LT15,F,DK,2014,472515.0
Y_LT15,F,DK,2015,469345.0
Y_LT15,F,DK,2016,467925.0
Y_LT15,F,DK,2017,468251.0
Y_LT15,F,DK,2018,467949.0
Y_LT15,F,DK,2019,466360.0
Y_LT15,F,DK,2020,463961.0
Y_LT15,F,DK,2021,461735.0
Y_LT15,F,DK,2022,460319.0
Y_LT15,F,DK,2023,461020.0
Y_LT15,F,EE,1960,134727.0
Y_LT15,F,EE,1961,136773.0
Y_LT15,F,EE,1962,138604.0
Y_LT15,F,EE,1963,140435.0
Y_LT15,F,EE,1964,141607.0
Y_LT15,F,EE,1965,142796.0
Y_LT15,F,EE,1966,144060.0
Y_LT15,F,EE,1967,144458.0
Y_LT15,F,EE,1968,144703.0
Y_LT15,F,EE,1969,145901.0
Y_LT15,F,EE,1970,146013.0
Y_LT15,F,EE,1971,146811.0
Y_LT15,F,EE,1972,149014.0
Y_LT15,F,EE,1973,150492.0
Y_LT15,F,EE,1974,151180.0
Y_LT15,F,EE,1975,151939.0
Y_LT15,F,EE,1976,152307.0
Y_LT15,F,EE,1977,152851.0
Y_LT15,F,EE,1978,153929.0
Y_LT15,F,EE,1979,155014.0
Y_LT15,F,EE,1980,155755.0
Y_LT15,F,EE,1981,157655.0
Y_LT15,F,EE,1982,159644.0
Y_LT15,F,EE,1983,161935.0
Y_LT15,F,EE,1984,163844.0
Y_LT15,F,EE,1985,165664.0
Y_LT15,F,EE,1986,166884.0
Y_LT15,F,EE,1987,168334.0
Y_LT15,F,EE,1988,169809.0
Y_LT15,F,EE,1989,171310.0
Y_LT15,F,EE,1990,171778.0
Y_LT15,F,EE,1991,170736.0
Y_LT15,F,EE,1992,167426.0
Y_LT15,F,EE,1993,159857.0
Y_LT15,F,EE,1994,153161.0
Y_LT15,F,EE,1995,147711.0
Y_LT15,F,EE,1996,142555.0
Y_LT15,F,EE,1997,137424.0
Y_LT15,F,EE,1998,132485.0
Y_LT15,F,EE,1999,127052.0
Y_LT15,F,EE,2000,120940.0
Y_LT15,F,EE,2001,117030.0
Y_LT15,F,EE,2002,113150.0
Y_LT15,F,EE,2003,109230.0
Y_LT15,F,EE,2004,105120.0
Y_LT15,F,EE,2005,101570.0
Y_LT15,F,EE,2006,98700.0
Y_LT15,F,EE,2007,97050.0
Y_LT15,F,EE,2008,96380.0
Y_LT15,F,EE,2009,97030.0
Y_LT15,F,EE,2010,97950.0
Y_LT15,F,EE,2011,99090.0
Y_LT15,F,EE,2012,99785.0
Y_LT15,F,EE,2013,100456.0
Y_LT15,F,EE,2014,101112.0
Y_LT15,F,EE,2015,101988.0
Y_LT15,F,EE,2016,102984.0
Y_LT15,F,EE,2017,103949.0
Y_LT15,F,EE,2018,104542.0
Y_LT15,F,EE,2019,105604.0
Y_LT15,F,EE,2020,106253.0
Y_LT15,F,EE,2021,106320.0
Y_LT15,F,EE,2022,106094.0
Y_LT15,F,EE,2023,109193.0
Y_LT15,F,EL,1960,998804.0
Y_LT15,F,EL,1961,1100187.0
Y_LT15,F,EL,1962,1039800.0
Y_LT15,F,EL,1963,1083634.0
Y_LT15,F,EL,1964,1029953.0
Y_LT15,F,EL,1965,1087680.0
Y_LT15,F,EL,1966,1035252.0
Y_LT15,F,EL,1967,1089566.0
Y_LT15,F,EL,1968,1039226.0
Y_LT15,F,EL,1969,1097284.0
Y_LT15,F,EL,1970,1040958.0
Y_LT15,F,EL,1971,1072167.0
Y_LT15,F,EL,1972,1067207.0
Y_LT15,F,EL,1973,1062941.0
Y_LT15,F,EL,1974,1052367.0
Y_LT15,F,EL,1975,1046763.0
Y_LT15,F,EL,1976,1046969.0
Y_LT15,F,EL,1977,1061104.0
Y_LT15,F,EL,1978,1062130.0
Y_LT15,F,EL,1979,1071162.0
Y_LT15,F,EL,1980,1069790.0
Y_LT15,F,EL,1981,1056830.0
Y_LT15,F,EL,1982,1049254.0
Y_LT15,F,EL,1983,1035480.0
Y_LT15,F,EL,1984,1024794.0
Y_LT15,F,EL,1985,1012400.0
Y_LT15,F,EL,1986,1038082.0
Y_LT15,F,EL,1987,1020732.0
Y_LT15,F,EL,1988,1002380.0
Y_LT15,F,EL,1989,982486.0
Y_LT15,F,EL,1990,961496.0
Y_LT15,F,EL,1991,957346.0
Y_LT15,F,EL,1992,934260.0
Y_LT15,F,EL,1993,912123.0
Y_LT15,F,EL,1994,888234.0
Y_LT15,F,EL,1995,864908.0
Y_LT15,F,EL,1996,839004.0
Y_LT15,F,EL,1997,816530.0
Y_LT15,F,EL,1998,797795.0
Y_LT15,F,EL,1999,781897.0
Y_LT15,F,EL,2000,768381.0
Y_LT15,F,EL,2001,760221.0
Y_LT15,F,EL,2002,834261.0
Y_LT15,F,EL,2003,827141.0
Y_LT15,F,EL,2004,816623.0
Y_LT15,F,EL,2005,807764.0
Y_LT15,F,EL,2006,800222.0
Y_LT15,F,EL,2007,795101.0
Y_LT15,F,EL,2008,791306.0
Y_LT15,F,EL,2009,794043.0
Y_LT15,F,EL,2010,796218.0
Y_LT15,F,EL,2011,796582.0
Y_LT15,F,EL,2012,794701.0
Y_LT15,F,EL,2013,788967.0
Y_LT15,F,EL,2014,780835.0
Y_LT15,F,EL,2015,769392.0
Y_LT15,F,EL,2016,758408.0
Y_LT15,F,EL,2017,756738.0
Y_LT15,F,EL,2018,752464.0
Y_LT15,F,EL,2019,747353.0
Y_LT15,F,EL,2020,742522.0
Y_LT15,F,EL,2021,734839.0
Y_LT15,F,EL,2022,693512.0
Y_LT15,F,EL,2023,675953.0
Y_LT15,F,ES,1960,4031894.0
Y_LT15,F,ES,1962,4141694.0
Y_LT15,F,ES,1963,4175074.0
Y_LT15,F,ES,1964,4212288.0
Y_LT15,F,ES,1965,4254443.0
Y_LT15,F,ES,1966,4298609.0
Y_LT15,F,ES,1967,4284717.0
Y_LT15,F,ES,1968,4435326.0
Y_LT15,F,ES,1969,4498147.0
Y_LT15,F,ES,1970,4551093.0
Y_LT15,F,ES,1971,4618756.0
Y_LT15,F,ES,1972,4665579.0
Y_LT15,F,ES,1973,4698144.0
Y_LT15,F,ES,1974,4727881.0
Y_LT15,F,ES,1975,4762558.0
Y_LT15,F,ES,1976,4774482.0
Y_LT15,F,ES,1977,4800128.0
Y_LT15,F,ES,1978,4807799.0
Y_LT15,F,ES,1979,4793773.0
Y_LT15,F,ES,1980,4749796.0
Y_LT15,F,ES,1981,4702454.0
Y_LT15,F,ES,1982,4641055.0
Y_LT15,F,ES,1983,4565938.0
Y_LT15,F,ES,1984,4486054.0
Y_LT15,F,ES,1985,4401149.0
Y_LT15,F,ES,1986,4306392.0
Y_LT15,F,ES,1987,4202645.0
Y_LT15,F,ES,1988,4086455.0
Y_LT15,F,ES,1989,3966295.0
Y_LT15,F,ES,1990,3834412.0
Y_LT15,F,ES,1991,3694383.0
Y_LT15,F,ES,1992,3570393.0
Y_LT15,F,ES,1993,3464205.0
Y_LT15,F,ES,1994,3355136.0
Y_LT15,F,ES,1995,3252312.0
Y_LT15,F,ES,1996,3157369.0
Y_LT15,F,ES,1997,3075637.0
Y_LT15,F,ES,1998,3007086.0
Y_LT15,F,ES,1999,2951604.0
Y_LT15,F,ES,2000,2912574.0
Y_LT15,F,ES,2001,2890196.0
Y_LT15,F,ES,2002,2896228.0
Y_LT15,F,ES,2003,2944383.0
Y_LT15,F,ES,2004,2997505.0
Y_LT15,F,ES,2005,3044067.0
Y_LT15,F,ES,2006,3101377.0
Y_LT15,F,ES,2007,3172272.0
Y_LT15,F,ES,2008,3247294.0
Y_LT15,F,ES,2009,3319717.0
Y_LT15,F,ES,2010,3365941.0
Y_LT15,F,ES,2011,3403385.0
Y_LT15,F,ES,2012,3432173.0
Y_LT15,F,ES,2013,3437158.0
Y_LT15,F,ES,2014,3426690.0
Y_LT15,F,ES,2015,3416688.0
Y_LT15,F,ES,2016,3405898.0
Y_LT15,F,ES,2017,3395182.0
Y_LT15,F,ES,2018,3382145.0
Y_LT15,F,ES,2019,3357997.0
